전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시 소사구,경기도 부천시 오정구,경기도 부천시 원미구,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 군위군,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
경기도 성남시,0,5,0,4,1,2,3,2,1,18,1,0,1,11,0,1,2,1,2,0,1,44,9,8,163,4,15,27,38,1,8,3,11,1221,143,15,27,10,49,12,10,4,1,13,264,14,14,17,18,42,4,47,73,0,2,1,0,3,0,0,3,0,2,0,3,1,6,0,1,0,0,0,0,6,6,0,3,1,1,0,2,0,1,0,0,3,2,0,0,2,0,0,2,1,5,0,5,2,1,6,6,0,0,0,3,5,4,5,1,1,3,0,5,8,14,22,4,0,2,0,1,7,2,4,3,2,2,2,4,3,2,2,1,4,0,116,38,10,24,71,41,18,10,19,10,33,41,36,26,47,42,28,121,15,41,29,15,17,14,18,0,0,7,0,0,1,1,0,1,6,18,0,15,21,17,19,1,6,0,0,2,0,2,0,6,0,4,2,1,1,0,7,0,0,1,1,1,0,0,0,0,0,0,5,0,1,0,0,0,0,7,0,0,9,2,0,14,0,0,2,0,3,7,2,0,1,2,14,2,27,0,1,0,0,0,0,0,0,0,2,2,0,0,21,7
경기도 수원시,0,16,1,2,2,1,4,2,0,18,2,2,3,10,1,2,3,0,0,0,3,56,12,13,25,8,25,32,25,3,8,5,21,144,2066,49,73,27,80,7,5,10,1,92,344,26,20,30,25,121,2,29,536,0,4,1,0,11,1,1,8,1,11,0,5,0,26,3,0,1,1,1,0,4,4,0,9,4,0,0,2,0,3,0,0,2,5,1,0,1,0,0,0,2,20,0,14,2,3,11,7,0,0,3,11,5,8,11,6,7,3,0,8,8,43,31,7,0,6,3,6,4,1,4,8,7,2,6,0,3,6,1,0,7,0,68,45,10,37,125,26,40,27,21,12,50,57,42,28,41,33,47,55,20,58,17,24,20,15,19,0,0,6,7,6,8,2,0,1,10,29,0,27,18,29,29,2,14,0,0,1,0,8,3,4,0,6,2,0,4,1,5,1,3,1,1,0,0,0,0,0,0,1,4,0,6,0,1,1,3,7,0,0,27,0,0,27,0,1,2,1,5,13,2,1,10,2,43,3,80,2,1,10,0,0,0,1,2,0,5,2,3,7,48,11
경기도 시흥시,0,5,0,2,2,2,1,1,1,5,0,1,2,5,2,0,2,0,0,0,2,25,3,23,17,4,16,18,10,0,18,7,25,24,55,470,140,11,48,5,0,6,2,9,30,7,8,5,23,18,4,4,65,0,2,1,0,3,0,0,1,0,2,0,0,0,3,2,0,0,0,0,0,4,2,0,4,1,0,0,2,0,1,0,0,1,1,0,0,1,0,0,0,2,2,0,4,2,1,2,6,0,0,1,2,1,1,1,1,0,1,0,2,2,8,5,5,0,0,0,0,0,1,2,1,1,2,2,1,1,0,0,1,0,0,9,6,5,14,34,12,19,20,11,7,9,14,12,8,6,8,14,11,5,18,5,5,5,4,7,0,0,3,0,1,5,1,0,0,9,57,0,41,29,36,36,0,16,0,0,1,0,1,1,2,0,1,1,0,2,1,3,2,0,0,1,0,0,0,1,1,0,1,8,0,1,0,0,0,0,1,1,0,11,4,0,4,0,0,7,0,1,0,1,0,5,1,14,1,18,1,1,7,0,0,0,0,1,0,0,4,0,6,15,2
경기도 안산시,0,5,0,1,4,1,0,2,1,9,1,0,0,7,2,0,2,0,0,0,4,27,1,12,11,8,25,16,12,2,6,3,19,31,122,131,1034,11,72,9,3,5,0,19,50,10,10,9,19,43,3,4,177,0,1,2,0,4,1,0,1,0,3,0,0,0,8,3,0,0,0,0,0,0,5,0,6,4,1,0,0,0,1,0,0,3,2,0,0,1,1,0,0,1,6,0,4,0,1,3,3,0,0,0,12,1,2,4,0,3,1,0,6,4,14,9,6,0,2,4,1,3,0,1,2,2,0,2,0,1,3,0,1,7,0,26,14,11,19,64,24,13,18,6,6,18,39,23,9,13,12,19,14,9,18,6,9,6,6,6,0,0,0,2,3,1,2,0,0,8,25,1,23,14,25,29,1,13,0,0,0,0,2,2,3,1,2,3,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,2,1,4,0,0,0,0,4,0,0,5,3,0,13,0,1,3,0,6,10,0,1,5,1,15,4,25,0,0,3,0,2,0,1,0,0,1,3,0,4,22,6
경기도 안성시,0,1,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,10,0,3,7,0,3,2,3,0,0,0,4,11,40,3,17,274,10,1,2,5,1,18,20,2,2,10,5,75,2,1,28,0,0,0,0,4,0,0,2,0,0,0,2,0,7,2,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,1,3,0,4,2,0,0,0,2,0,1,4,2,4,0,0,4,3,8,7,3,0,0,0,0,0,2,0,3,0,0,0,1,1,0,0,0,4,0,10,6,1,9,24,10,8,8,6,2,3,15,8,6,4,5,13,9,5,6,3,7,2,2,1,0,0,1,2,1,2,0,0,0,4,10,0,8,7,10,8,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,2,4,0,0,5,1,0,6,0,0,2,0,0,1,0,1,4,0,12,0,27,0,1,0,0,0,2,0,2,0,1,1,3,3,15,1
경기도 안양시,0,1,0,5,1,4,0,0,1,10,1,0,0,0,0,0,2,1,0,0,0,17,27,33,7,6,83,7,15,4,6,2,7,32,93,30,47,4,701,7,4,5,0,16,44,77,4,9,9,14,2,5,51,0,1,0,1,4,0,0,1,1,2,0,2,0,7,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,2,1,1,2,0,0,1,0,7,0,2,1,1,1,2,0,0,0,0,0,5,2,0,3,3,0,1,4,13,13,3,0,1,1,1,1,0,3,1,3,2,0,2,3,1,0,0,2,0,33,13,6,22,40,15,22,28,12,4,14,27,23,10,20,14,8,19,4,26,9,5,4,8,5,0,0,4,2,0,1,1,0,1,3,6,0,16,13,11,12,2,10,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,2,0,0,5,0,0,2,1,0,10,0,4,2,0,0,6,1,0,2,1,8,1,14,0,0,1,0,0,0,0,1,0,1,0,1,3,7,5
경기도 양주시,0,0,0,0,1,1,2,1,0,2,2,1,1,13,0,1,1,2,0,0,0,23,2,1,5,4,2,5,9,17,2,1,1,8,11,5,2,0,7,311,2,1,11,3,11,0,56,5,19,6,23,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2,0,0,1,1,1,0,0,0,0,2,6,4,0,0,2,0,0,0,0,2,1,0,1,0,1,1,1,0,0,0,0,4,2,7,10,14,8,3,5,13,8,9,7,6,9,2,3,9,8,2,4,7,8,2,2,6,0,0,0,1,0,0,1,0,0,1,1,0,2,8,5,4,2,3,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,4,0,2,0,0,2,2,1,0,0,0,3,0,8,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3
경기도 양평군,0,2,0,1,1,1,1,0,1,4,1,0,0,3,0,0,7,1,0,0,0,5,0,1,5,4,2,3,12,1,4,0,2,8,11,3,5,2,3,4,33,3,1,2,7,0,3,1,2,6,4,4,7,0,3,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,2,0,0,0,2,0,0,2,0,1,0,0,2,0,3,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,9,9,2,1,4,6,2,4,5,0,7,3,2,4,4,4,4,3,2,3,6,3,3,4,9,0,0,1,1,0,1,0,0,0,1,3,0,1,1,7,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,1,0,4,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,1,1,0,0,2,0
경기도 여주시,0,2,1,0,1,2,0,0,1,14,1,0,0,3,1,1,0,1,0,0,0,6,0,4,7,0,1,1,3,1,1,1,4,10,12,0,9,4,5,0,6,78,1,1,10,1,3,35,1,7,0,4,7,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,0,0,1,0,2,0,0,0,0,0,1,0,3,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,6,1,5,9,5,1,1,3,4,2,7,5,1,0,2,3,3,2,3,1,4,3,1,6,0,0,1,0,1,0,0,0,1,0,5,0,2,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,3,0,0,1,4,3
경기도 연천군,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,2,4,6,0,1,0,0,2,1,0,0,1,23,2,0,15,1,2,0,6,2,6,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,1,2,6,1,0,0,3,4,2,1,0,1,0,0,2,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
경기도 오산시,0,1,0,0,0,0,1,1,0,10,0,0,0,2,0,0,0,0,0,0,0,7,1,4,8,1,2,6,4,0,0,2,2,15,62,8,11,17,7,3,1,4,1,410,24,2,4,0,4,54,2,2,134,0,3,1,0,3,0,2,1,0,0,0,1,0,1,3,0,0,0,0,0,0,3,1,3,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,0,4,2,1,2,2,0,0,0,1,0,3,2,0,2,3,0,0,2,2,3,2,0,1,0,0,0,2,1,1,1,0,1,1,0,0,0,0,3,0,3,2,0,8,13,4,6,0,4,0,5,4,6,6,6,2,4,5,1,7,4,7,2,2,0,0,0,1,1,0,0,1,0,0,1,8,0,3,5,3,4,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1,1,0,0,1,0,3,0,0,5,1,0,7,0,1,2,0,2,3,1,3,0,2,11,0,16,1,1,2,0,0,2,0,0,0,1,1,0,3,7,5
경기도 용인시,0,3,0,5,2,2,3,0,2,15,4,0,1,12,3,0,0,0,1,0,4,66,3,3,76,7,9,18,27,4,5,4,19,216,372,24,27,19,48,7,4,12,1,34,1061,13,13,23,30,75,6,19,205,0,4,0,1,4,0,3,1,0,7,0,3,2,14,0,0,0,2,0,0,6,8,1,15,5,1,0,1,0,4,0,0,4,1,0,0,1,0,0,0,4,14,0,13,5,4,10,10,0,0,2,7,4,3,8,3,6,0,0,1,7,18,23,8,0,2,5,0,2,2,2,4,0,0,2,1,3,3,2,2,10,0,68,18,8,44,88,39,29,16,23,12,53,36,50,40,33,33,51,53,17,42,11,20,20,9,20,0,0,5,2,4,5,3,0,2,8,21,2,11,22,31,25,1,16,0,0,0,0,4,1,6,2,2,1,0,5,0,7,0,0,1,2,0,1,0,1,1,0,1,9,3,4,0,1,1,1,6,0,0,17,1,0,21,0,0,1,1,4,3,4,1,8,1,21,1,44,2,1,4,0,2,0,1,1,1,5,5,1,4,40,14
경기도 의왕시,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,4,11,0,6,1,36,4,5,0,1,3,1,12,40,8,14,2,123,1,1,1,0,3,14,67,2,0,1,9,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,10,1,4,6,10,2,3,2,2,1,4,4,4,6,3,3,1,1,3,5,2,3,4,0,1,0,0,0,0,0,0,0,0,0,3,3,0,5,2,1,3,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,1,0,1,1,0,1,1,6,0,0,0,0,1,0,0,0,0,0,2,1,1,5,1
경기도 의정부시,0,2,2,0,1,2,1,1,0,9,2,1,4,7,0,1,1,2,0,0,5,45,3,7,11,6,3,11,39,30,1,2,11,15,36,9,9,5,11,191,1,4,7,3,20,2,467,2,24,20,54,7,18,0,0,0,0,8,0,1,0,0,4,0,1,0,2,0,0,0,0,0,0,2,1,1,3,1,0,0,1,1,0,0,0,2,6,0,0,0,0,0,1,1,0,0,3,0,1,0,0,0,0,1,4,0,0,3,0,1,0,0,0,2,6,3,2,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,15,8,20,15,28,17,7,7,54,44,17,17,15,7,7,9,21,19,5,11,5,16,8,6,31,0,0,2,0,1,0,0,0,1,8,4,0,8,11,4,6,0,3,0,0,0,0,2,0,1,0,0,1,0,1,0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,7,0,0,0,0,4,2,1,0,0,0,6,0,7,0,1,1,0,1,0,0,0,1,0,0,0,1,4,3
경기도 이천시,0,7,0,1,0,1,0,0,0,13,5,0,1,11,0,0,1,0,0,0,1,17,6,2,19,3,3,7,18,1,5,0,5,35,47,6,8,7,15,8,5,20,0,6,57,3,6,323,6,17,4,7,32,0,1,0,0,5,1,0,1,0,3,0,5,0,10,0,2,0,0,0,0,6,1,0,3,0,0,0,1,0,3,0,0,1,1,0,0,0,2,0,0,2,3,0,0,4,1,1,6,0,0,1,1,2,1,3,1,8,0,0,5,3,9,19,4,0,2,2,0,1,1,3,0,2,0,0,0,1,1,1,1,5,0,19,13,8,7,20,11,3,7,9,3,6,11,7,1,6,6,6,16,6,7,4,8,1,2,5,0,0,7,0,2,1,3,0,1,3,5,0,5,6,6,5,0,5,0,0,1,0,1,0,1,0,0,3,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,2,3,0,0,13,0,1,3,0,1,0,0,0,0,1,0,0,0,9,0,10,0,0,1,0,0,0,0,0,1,10,3,0,4,28,6
경기도 파주시,0,5,1,1,0,3,0,0,1,2,1,1,7,7,0,0,1,3,0,0,4,165,2,6,4,7,4,20,14,5,2,3,6,12,21,8,8,6,7,24,1,0,5,8,28,2,12,4,852,16,4,5,32,0,2,1,0,3,0,0,0,0,3,0,1,0,3,0,0,0,0,1,0,1,0,0,8,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,6,0,4,1,0,4,1,0,0,1,1,3,2,2,0,1,2,0,3,7,9,5,1,0,2,2,2,1,0,0,1,1,1,0,0,1,1,1,0,2,0,9,11,5,18,34,14,9,7,13,6,13,14,20,21,5,6,11,9,5,10,3,24,6,5,10,0,0,4,2,2,2,2,0,0,2,9,0,10,10,18,5,2,5,0,0,0,0,0,0,3,0,3,2,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,1,2,0,1,0,0,0,4,0,0,5,0,0,14,0,0,1,0,4,2,0,0,4,0,7,0,8,0,0,2,0,0,0,0,0,0,0,2,1,0,8,3
경기도 평택시,0,9,1,4,0,1,1,2,1,7,1,0,3,6,0,1,0,1,1,0,1,17,1,6,5,5,13,8,14,0,3,0,14,37,99,16,33,151,15,3,2,2,0,69,50,6,7,13,11,1046,5,8,139,0,6,1,0,3,1,2,2,0,4,0,5,0,20,3,0,0,0,0,0,6,4,1,12,2,2,0,1,0,1,0,0,3,2,0,2,1,1,1,2,2,10,0,3,4,0,4,3,0,0,2,7,0,11,6,0,7,2,0,4,8,28,19,6,0,2,3,2,3,2,1,7,3,2,7,0,2,1,2,0,4,0,10,15,8,16,43,18,15,18,12,6,16,27,15,12,8,7,20,19,7,24,8,9,1,7,7,0,0,1,2,10,3,0,0,1,5,11,1,15,10,20,7,0,13,0,0,1,0,1,1,4,0,1,2,1,3,1,7,2,0,1,1,0,0,0,1,0,0,4,10,0,2,0,0,0,0,7,0,0,10,1,2,6,0,11,4,2,4,13,3,1,9,1,50,1,85,1,3,8,0,2,2,0,0,0,3,3,4,7,41,13
경기도 포천시,0,2,1,1,1,1,0,0,1,2,1,0,5,6,0,0,0,0,0,0,2,8,0,3,2,4,0,8,23,8,2,0,1,5,4,2,4,1,9,55,1,2,1,3,6,0,41,3,6,6,174,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0,3,0,3,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,2,0,1,5,2,6,11,6,2,2,7,8,1,1,6,4,3,4,1,8,2,3,4,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1
경기도 하남시,0,3,0,0,0,0,0,0,0,8,0,0,0,10,2,0,1,1,1,0,2,17,3,1,24,10,5,4,36,1,2,0,2,47,20,2,4,4,16,3,5,1,0,2,27,4,5,8,11,8,1,252,21,0,1,0,0,5,0,0,0,0,0,0,4,0,5,1,0,0,0,0,0,1,2,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,4,1,0,0,0,2,0,4,1,0,1,0,0,2,0,6,5,0,0,1,0,0,1,0,2,3,1,1,0,0,0,0,0,0,1,0,29,72,1,10,16,13,11,4,7,8,22,9,3,12,4,5,11,53,3,9,1,1,4,1,9,0,0,3,0,0,1,0,0,1,0,4,0,5,13,9,9,0,5,0,3,1,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,2,0,0,0,0,2,3,0,0,1,0,7,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,10,1
경기도 화성시,0,11,0,2,2,0,1,2,1,14,1,1,1,17,0,1,1,2,1,0,0,42,6,13,10,6,23,11,17,5,5,3,11,66,368,31,84,40,44,10,8,9,2,191,163,20,13,11,25,123,2,8,1076,0,2,0,0,4,0,3,2,0,8,0,6,0,8,2,1,0,0,0,0,1,6,1,10,2,1,0,0,1,3,0,1,0,0,0,0,0,1,0,0,4,14,0,7,1,0,5,5,0,0,2,8,0,3,9,2,8,1,0,5,6,16,20,2,0,2,1,0,0,0,3,6,2,2,3,1,1,4,0,0,4,0,34,13,10,33,60,15,20,18,28,12,21,30,23,20,18,22,23,38,12,26,17,9,10,11,12,0,0,6,1,1,4,2,0,0,10,15,0,27,16,13,15,0,15,0,0,0,0,1,0,2,2,2,1,0,1,0,2,0,1,1,0,1,1,1,2,0,0,2,5,0,3,0,1,0,5,4,0,1,16,2,0,14,0,0,3,0,5,12,8,1,5,3,24,0,57,0,1,1,0,1,0,0,0,0,4,4,1,2,28,6
경상남도,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,304,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0
경상남도 거제시,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,1,0,2,4,0,0,0,1,2,11,0,3,1,1,1,0,0,0,0,8,0,2,1,0,12,0,0,5,0,268,0,3,26,3,2,4,1,10,0,24,1,40,20,0,1,1,0,0,5,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,4,0,3,1,1,1,0,0,0,3,3,2,5,1,1,8,0,0,0,1,1,8,3,0,8,7,6,22,5,6,36,5,9,11,3,5,10,3,3,2,0,7,3,4,7,7,9,4,0,2,1,6,7,3,4,3,3,2,4,1,7,2,2,3,0,1,0,0,7,10,5,1,2,0,1,0,1,0,2,1,0,3,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,4,0,0,1,1,0,2,0,0,0,0,1,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,7,2
경상남도 거창군,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,2,5,1,1,0,2,1,0,0,0,1,1,0,0,0,0,2,0,0,1,0,5,20,0,5,1,1,2,1,3,0,17,1,19,0,0,0,5,1,0,9,1,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,2,0,0,0,3,9,2,3,3,1,1,5,0,0,0,1,5,1,0,0,1,1,1,1,1,6,0,0,1,1,0,0,1,0,1,0,0,1,1,2,5,0,2,2,1,0,0,2,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,3,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1
