전출행정기관명_현재,강원도,강원도 강릉시,강원도 고성군,강원도 동해시,강원도 삼척시,강원도 속초시,강원도 양구군,강원도 양양군,강원도 영월군,강원도 원주시,강원도 인제군,강원도 정선군,강원도 철원군,강원도 춘천시,강원도 태백시,강원도 평창군,강원도 홍천군,강원도 화천군,강원도 횡성군,경기도,경기도 가평군,경기도 고양시,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시 소사구,경기도 부천시 오정구,경기도 부천시 원미구,경기도 성남시,경기도 수원시,경기도 시흥시,경기도 안산시,경기도 안성시,경기도 안양시,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 군위군,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시,전라북도 정읍시,전라북도 진안군,제주특별자치도,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시,충청북도 충주시
경기도 성남시,0,4,0,3,1,2,0,0,1,8,1,0,1,13,1,0,2,0,2,0,7,34,14,12,180,13,10,11,35,6,3,4,21,1199,145,23,19,11,37,10,2,14,1,15,289,10,16,18,18,33,4,59,64,0,3,1,0,5,1,0,0,0,3,0,5,0,10,0,0,0,1,0,0,3,5,0,5,1,1,0,1,0,3,0,0,1,1,1,0,4,1,0,0,0,6,0,2,0,0,3,3,0,0,1,10,1,6,2,2,2,3,0,2,4,8,16,2,0,0,1,0,7,1,2,2,1,0,0,0,3,2,1,2,3,0,88,51,7,36,67,28,13,21,13,7,16,34,35,31,46,27,32,106,10,33,18,20,15,15,19,0,0,4,0,3,3,2,0,0,5,10,1,5,11,11,16,1,7,0,0,1,0,3,0,3,0,0,4,1,5,1,3,0,0,1,1,1,0,1,1,0,0,0,2,0,1,0,0,0,0,2,0,0,6,3,0,13,0,2,2,0,0,2,1,0,5,1,6,3,23,0,2,3,0,0,0,0,2,0,0,4,1,4,15,2
경기도 수원시,0,5,0,3,1,1,0,0,0,22,1,0,3,11,2,2,2,1,1,0,4,47,14,15,43,10,36,20,30,1,9,4,19,91,2402,36,59,24,66,18,8,12,1,140,377,25,18,25,20,109,1,27,445,0,2,0,0,7,0,0,5,0,3,0,6,0,23,3,0,0,0,1,0,7,5,0,11,3,1,1,0,0,12,0,0,5,1,1,0,1,0,0,0,1,14,0,6,4,6,4,7,0,0,2,4,6,7,10,0,10,3,0,6,11,20,27,4,0,4,1,1,5,1,2,5,7,3,3,0,3,2,3,1,3,0,63,27,11,46,82,34,26,25,30,8,40,46,30,34,39,26,27,55,15,44,16,28,9,9,18,0,0,6,3,5,2,7,0,1,16,24,1,19,14,29,34,2,22,0,0,1,1,1,0,1,1,4,3,0,7,1,4,1,2,0,1,1,0,0,1,1,0,0,6,1,1,1,1,0,3,4,0,0,19,2,0,17,0,0,2,2,5,11,7,3,13,1,38,6,78,1,3,3,0,2,2,0,1,0,7,5,5,3,40,7
경기도 시흥시,0,5,1,0,2,1,0,0,0,5,2,0,1,2,0,0,0,0,0,0,3,13,3,25,11,3,12,15,6,0,9,4,31,15,51,514,159,5,23,6,3,2,0,19,25,6,6,6,11,18,4,6,53,0,1,0,0,7,0,0,0,0,1,0,2,0,8,1,0,0,0,0,0,4,2,0,2,0,0,0,0,0,4,0,3,1,1,0,0,0,0,0,0,2,3,0,3,0,1,5,3,0,0,1,1,0,2,2,0,0,2,0,1,4,9,9,2,0,0,2,2,2,0,0,4,1,1,1,0,0,1,0,0,1,0,11,9,2,11,36,11,19,21,7,2,9,15,7,9,6,6,11,13,15,12,4,12,5,2,3,0,0,0,0,0,2,1,0,0,12,62,0,29,37,23,32,0,15,0,0,1,1,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,7,0,0,9,0,0,0,1,2,5,2,0,6,0,12,4,12,0,1,0,0,0,2,0,1,0,2,3,1,2,14,5
경기도 안산시,0,3,0,1,0,3,0,0,1,7,1,0,1,8,2,1,0,1,0,0,0,25,5,18,11,2,43,10,13,5,6,8,12,25,107,124,993,8,39,8,3,5,1,30,35,4,10,5,14,57,2,8,158,0,2,0,0,4,0,0,0,0,0,0,4,2,10,1,0,0,1,1,0,7,6,1,5,0,0,0,0,0,6,0,0,1,0,0,0,3,0,0,0,4,4,0,1,3,0,5,2,0,0,0,3,3,2,8,2,4,0,0,5,9,10,5,5,0,2,2,1,4,1,0,4,0,1,3,1,3,4,0,0,2,0,13,7,8,18,48,15,17,25,7,2,9,22,14,20,7,10,10,26,6,21,3,18,7,4,10,0,0,3,1,2,0,0,0,0,10,28,0,13,17,21,25,1,7,0,1,0,0,0,0,1,0,3,1,0,6,0,3,0,1,2,0,0,0,0,0,1,0,2,6,2,2,0,1,0,0,6,0,0,4,3,0,8,0,0,5,0,3,8,1,1,9,1,15,2,35,4,1,2,0,0,2,0,2,0,2,0,0,2,17,12
경기도 안성시,0,2,0,1,1,1,0,0,0,3,0,1,0,5,0,1,0,1,0,0,0,9,4,3,7,1,4,2,0,0,1,0,8,10,23,4,9,214,6,1,0,3,0,13,20,1,6,5,4,85,1,2,32,0,1,1,0,2,0,0,0,0,2,0,2,0,3,1,0,1,0,1,0,3,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,4,1,0,4,0,1,0,0,2,3,5,4,3,0,1,1,2,1,0,0,3,0,1,1,1,0,0,0,0,1,0,5,1,1,9,23,8,2,1,6,1,2,10,2,6,3,5,6,4,2,3,5,6,1,1,5,0,0,0,0,1,0,1,0,0,2,3,0,4,2,4,5,0,3,0,1,0,0,0,0,0,1,2,1,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,3,5,0,0,3,0,14,0,25,0,0,2,0,1,0,0,1,0,3,2,3,4,11,5
경기도 안양시,0,3,0,0,1,2,1,0,1,5,3,0,1,5,1,0,2,2,1,0,2,19,41,18,11,3,84,10,6,5,3,4,14,25,97,32,23,8,549,7,6,3,0,17,42,70,5,4,8,24,2,8,51,0,0,0,0,1,0,0,2,0,0,2,1,0,6,0,0,0,1,0,0,4,2,0,9,1,0,0,1,0,2,1,0,2,3,0,1,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,2,0,3,2,2,3,2,0,0,2,8,8,4,0,1,1,0,3,3,0,3,0,0,0,0,2,2,2,0,1,0,13,14,7,22,30,13,9,24,11,2,13,25,10,13,13,12,18,20,9,23,11,18,8,4,6,0,0,3,0,0,3,1,0,0,5,7,1,6,6,10,15,0,7,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,5,0,0,6,0,0,3,0,0,2,1,0,1,1,7,0,15,0,1,1,0,1,0,0,0,0,0,2,1,1,16,1
경기도 양주시,0,1,1,0,4,0,1,2,0,7,2,0,1,15,1,0,0,0,0,0,3,19,0,2,2,8,5,3,15,26,1,1,1,13,7,6,7,3,4,361,1,1,4,4,7,0,81,3,12,6,20,5,8,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,2,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1,0,0,0,4,2,0,0,0,1,0,3,4,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,7,9,8,9,13,5,5,4,13,6,5,14,6,6,4,2,8,4,2,6,1,8,1,1,10,0,0,0,0,0,0,0,0,1,4,4,2,4,3,3,7,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,8,0,1,2,0,0,0,0,0,0,1,1,0,0,4,0
경기도 양평군,0,2,0,0,0,0,1,0,0,5,1,0,1,2,0,0,1,3,0,0,1,2,0,1,1,7,1,0,17,0,0,0,1,3,8,4,3,0,2,0,69,3,0,3,5,0,2,2,3,1,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,10,7,2,2,3,9,1,2,2,3,4,4,3,5,4,2,4,5,1,3,2,5,2,1,4,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
경기도 여주시,0,4,0,1,2,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,4,1,2,8,2,3,3,1,0,3,0,2,10,15,1,8,4,1,3,5,146,0,1,13,0,1,42,2,4,1,0,6,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,3,3,4,7,2,6,6,0,2,3,4,6,2,3,1,2,4,0,3,0,1,2,0,3,0,0,1,0,0,0,0,0,0,1,1,0,2,2,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,4,1,0,0,11,4
경기도 연천군,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,11,0,0,2,0,0,0,2,19,0,0,0,2,3,2,0,0,0,22,2,0,21,1,2,0,10,1,14,0,7,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,2,3,1,1,2,2,2,1,2,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경기도 오산시,0,1,0,0,0,0,0,0,0,9,0,0,0,2,0,0,1,0,2,0,0,10,0,1,4,1,3,3,6,1,2,0,1,9,70,7,13,10,8,2,0,3,0,353,24,1,4,5,3,55,3,1,109,0,1,0,0,2,0,0,1,1,2,1,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,2,3,1,0,1,0,0,0,3,0,3,0,2,1,1,0,1,1,2,3,1,0,1,0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,0,7,6,2,7,9,12,7,10,5,4,6,10,2,4,6,1,5,4,2,8,1,7,6,0,4,0,0,3,0,1,1,0,0,0,1,4,0,11,7,10,6,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,3,0,1,0,0,0,2,0,0,6,1,8,0,13,0,0,0,0,0,1,0,0,0,2,0,1,6,12,1
경기도 용인시,0,3,1,2,1,6,0,1,1,17,0,0,0,13,1,0,1,1,0,0,1,42,12,9,93,9,20,24,28,3,4,5,8,203,298,18,30,27,33,16,9,7,3,66,1389,11,15,25,16,66,6,24,186,0,0,2,0,7,0,2,2,0,2,0,6,0,11,1,0,0,0,0,0,10,0,0,2,2,1,2,1,0,4,0,0,1,5,0,1,2,0,0,0,5,4,0,5,1,1,4,10,0,0,3,7,0,3,3,1,10,3,0,3,10,22,17,4,0,0,3,2,2,0,2,0,0,2,0,0,4,1,1,0,4,0,51,39,12,27,65,29,16,11,23,11,30,31,42,25,27,34,39,68,16,30,26,22,18,12,20,0,0,4,1,4,4,3,0,2,8,17,2,11,15,21,24,3,17,0,1,0,1,0,0,4,0,4,2,0,2,1,6,0,0,1,1,0,1,0,1,2,0,0,4,1,1,0,1,2,0,9,0,0,12,0,0,14,0,3,0,0,3,7,4,1,2,0,24,2,50,0,3,7,0,0,0,1,0,0,7,5,0,7,25,12
경기도 의왕시,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,9,19,3,1,0,61,1,2,0,8,1,1,8,62,8,13,2,92,2,2,1,0,0,14,66,2,1,1,9,1,2,18,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,2,5,9,1,3,7,1,0,4,11,4,3,4,5,4,9,3,1,2,2,4,4,2,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,2,1,1,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,8,0,0,2,0,0,0,0,0,0,1,0,0,1,2,1
경기도 의정부시,0,2,0,1,0,2,0,1,0,6,1,0,5,17,2,0,2,1,0,0,6,30,1,6,5,15,2,6,42,19,2,1,9,21,23,7,10,7,3,220,8,3,5,3,23,1,556,3,20,11,48,9,20,0,0,0,0,1,0,1,0,0,4,0,3,0,2,0,0,0,0,0,0,3,1,0,2,1,0,0,1,0,3,0,0,2,3,0,0,0,0,0,1,0,3,0,2,0,1,0,0,0,0,0,4,1,2,2,0,2,2,0,3,4,5,4,2,0,1,1,0,2,1,1,1,0,1,0,0,1,2,0,0,1,0,12,15,28,8,26,22,13,8,56,48,28,14,13,5,5,13,17,12,5,10,6,14,4,3,29,0,0,1,0,1,1,0,0,0,4,7,0,3,7,12,8,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,8,0,0,6,0,1,0,0,0,7,1,0,3,0,3,1,5,0,0,1,0,0,0,0,0,0,1,1,0,0,5,4
경기도 이천시,0,3,0,1,2,1,2,0,0,9,1,0,1,7,0,0,3,1,0,0,0,10,0,1,16,1,1,3,7,0,3,0,1,20,31,3,7,7,3,4,5,24,0,9,53,1,7,386,2,9,4,12,26,0,2,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,1,3,0,6,1,2,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,4,0,3,2,0,4,2,0,0,0,2,1,2,3,0,3,0,0,5,4,4,8,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,4,0,13,14,5,2,17,9,6,3,5,2,1,11,5,5,2,1,2,16,0,9,3,3,4,0,6,0,0,1,0,1,0,1,0,1,4,4,0,4,8,4,3,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,7,0,0,2,0,0,0,0,0,0,0,1,1,0,3,0,5,0,3,1,0,0,0,0,1,1,7,2,2,2,19,8
경기도 파주시,0,4,0,0,2,1,0,0,0,7,3,0,5,11,0,0,3,1,1,0,2,248,0,8,4,1,2,22,19,3,5,0,12,17,27,15,12,6,10,29,0,1,3,6,16,1,16,6,657,13,4,3,21,0,0,0,0,2,0,1,0,0,1,0,4,0,2,0,1,0,0,0,0,0,3,0,6,1,0,0,0,0,5,1,0,1,1,1,0,1,3,1,0,0,2,0,4,0,1,5,4,0,0,0,2,2,2,3,1,4,0,0,0,6,8,3,2,0,0,0,1,0,0,2,1,4,1,0,0,0,0,0,0,2,0,11,11,4,25,32,11,6,14,9,13,8,17,25,15,7,6,15,11,2,18,2,18,7,7,4,0,0,3,1,1,1,1,0,2,4,9,2,12,10,23,6,0,10,0,0,0,0,1,0,0,0,0,2,0,3,0,3,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,4,0,0,10,0,1,0,1,1,1,1,1,1,0,12,0,10,0,1,2,0,0,0,0,1,0,0,2,1,1,10,9
경기도 평택시,0,5,0,2,2,4,2,1,1,9,5,0,2,4,0,0,0,0,1,0,1,17,3,2,5,1,10,7,14,1,6,1,11,39,90,18,22,112,20,12,6,2,0,87,43,5,6,10,15,1257,4,9,132,0,8,0,0,3,0,0,0,1,2,0,5,2,26,0,0,2,0,0,0,5,6,1,12,4,0,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,10,0,5,3,1,1,2,0,1,1,10,3,6,9,1,5,0,0,6,10,16,21,4,0,2,4,5,1,1,6,5,4,5,6,1,2,0,1,0,5,0,19,11,7,17,39,12,19,14,10,4,8,23,11,13,8,3,6,12,9,15,8,12,5,4,9,0,0,6,3,4,4,0,0,1,9,12,0,14,12,15,18,0,9,0,0,0,0,2,0,2,0,7,2,0,5,1,4,3,1,0,1,0,2,0,0,2,0,1,7,1,2,1,1,0,2,4,0,0,12,0,0,9,0,5,4,0,0,9,3,0,7,1,57,1,77,0,2,4,0,0,1,0,2,0,6,2,0,3,48,6
경기도 포천시,0,3,0,1,0,0,1,0,0,1,1,0,9,5,0,0,2,0,0,0,1,7,0,0,1,1,2,0,14,5,0,0,4,4,5,3,3,0,3,67,3,1,2,1,11,0,34,0,8,2,148,1,7,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,1,0,3,6,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,8,5,6,10,6,3,3,5,4,3,8,2,5,1,1,0,2,3,6,2,2,2,1,6,0,0,0,0,0,1,0,0,0,3,3,0,3,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1
경기도 하남시,0,1,0,1,2,1,0,0,1,4,0,0,0,3,0,0,3,0,0,0,3,9,1,4,33,9,3,6,56,2,3,0,6,46,32,4,4,6,6,13,10,7,1,4,27,0,11,12,4,7,1,447,15,0,2,1,0,0,0,0,2,0,2,0,2,0,6,1,0,0,0,0,0,3,0,0,3,3,0,0,1,0,4,0,0,2,1,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,4,0,4,0,0,0,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0,22,75,8,14,17,15,1,7,9,4,14,14,10,10,10,10,13,60,3,17,4,4,8,4,11,0,0,0,1,2,0,0,0,1,1,6,0,3,5,6,4,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,4,1,0,4,0,0,2,0,1,4,0,0,2,0,2,0,8,0,1,0,0,0,0,0,0,0,0,2,1,0,5,3
경기도 화성시,0,2,1,4,2,2,0,2,2,12,1,1,0,5,0,4,0,0,1,0,2,28,5,14,24,12,16,11,17,1,6,3,22,47,347,48,81,19,48,11,3,7,1,276,163,6,7,12,16,127,3,10,991,0,3,1,1,4,0,0,0,0,5,1,3,1,7,2,0,0,0,0,0,3,2,1,8,6,0,0,2,1,7,0,0,1,1,0,0,0,0,0,0,0,11,0,8,2,3,2,3,0,1,1,5,1,2,6,2,4,3,0,5,2,12,14,2,0,2,0,1,6,3,2,3,2,3,3,0,3,3,1,0,0,0,27,16,10,31,52,20,14,15,16,2,18,40,21,17,16,11,23,38,8,23,16,34,8,5,13,0,0,6,1,6,2,3,0,1,3,17,2,14,14,19,24,0,11,0,0,0,0,3,0,1,1,2,3,0,2,3,3,2,1,4,1,1,0,1,0,1,0,1,9,0,0,0,1,0,1,4,0,0,10,2,0,17,0,0,3,0,3,7,3,1,7,2,20,1,48,0,1,4,0,0,2,0,0,0,7,6,2,2,34,9
경상남도,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,348,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,327,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0
경상남도 거제시,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,3,0,0,0,0,1,2,0,0,0,0,2,1,2,0,0,2,1,4,10,2,0,0,1,0,1,0,0,2,10,0,1,4,5,13,0,0,5,0,281,1,1,24,0,5,3,0,5,0,14,0,43,9,0,0,0,0,0,5,5,0,3,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,7,0,1,0,0,2,1,0,0,1,3,0,5,6,1,1,3,0,1,2,1,4,1,0,10,10,6,23,6,1,30,10,18,12,2,6,5,3,2,6,0,3,2,1,2,14,6,3,1,2,1,2,4,1,6,1,5,7,5,1,3,0,1,1,4,1,0,0,15,5,2,3,5,0,0,0,1,0,3,2,3,1,0,0,0,0,1,0,3,0,0,1,0,1,1,1,0,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,2,1,0,0,0,4,0,10,0,1,0,0,0,0,0,0,0,1,0,0,0,4,2
경상남도 거창군,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,1,0,0,1,0,1,1,0,3,0,0,1,0,0,32,0,4,0,1,2,0,0,1,10,2,9,1,0,1,2,0,0,4,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,2,0,0,1,4,4,3,0,1,1,1,5,0,1,2,0,1,1,0,0,1,0,1,0,1,1,2,1,0,3,0,1,0,1,2,0,0,0,1,0,2,3,1,1,1,0,0,4,2,0,0,0,0,3,0,2,1,0,0,0,0,0,0,2,2,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
