전출행정기관명_현재,강원특별자치도,강원특별자치도 강릉시,강원특별자치도 고성군,강원특별자치도 동해시,강원특별자치도 삼척시,강원특별자치도 속초시,강원특별자치도 양구군,강원특별자치도 양양군,강원특별자치도 영월군,강원특별자치도 원주시,강원특별자치도 인제군,강원특별자치도 정선군,강원특별자치도 철원군,강원특별자치도 춘천시,강원특별자치도 태백시,강원특별자치도 평창군,강원특별자치도 홍천군,강원특별자치도 화천군,강원특별자치도 횡성군,경기도,경기도 가평군,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 광명시,경기도 광주시,경기도 구리시,경기도 군포시,경기도 김포시,경기도 남양주시,경기도 동두천시,경기도 부천시,경기도 성남시 분당구,경기도 성남시 수정구,경기도 성남시 중원구,경기도 수원시 권선구,경기도 수원시 영통구,경기도 수원시 장안구,경기도 수원시 팔달구,경기도 시흥시,경기도 안산시 단원구,경기도 안산시 상록구,경기도 안성시,경기도 안양시 동안구,경기도 안양시 만안구,경기도 양주시,경기도 양평군,경기도 여주시,경기도 연천군,경기도 오산시,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 용인시 처인구,경기도 의왕시,경기도 의정부시,경기도 이천시,경기도 파주시,경기도 평택시,경기도 포천시,경기도 하남시,경기도 화성시,경상남도,경상남도 거제시,경상남도 거창군,경상남도 고성군,경상남도 김해시,경상남도 남해군,경상남도 밀양시,경상남도 사천시,경상남도 산청군,경상남도 양산시,경상남도 의령군,경상남도 진주시,경상남도 창녕군,경상남도 창원시 마산합포구,경상남도 창원시 마산회원구,경상남도 창원시 성산구,경상남도 창원시 의창구,경상남도 창원시 진해구,경상남도 통영시,경상남도 하동군,경상남도 함안군,경상남도 함양군,경상남도 합천군,경상북도,경상북도 경산시,경상북도 경주시,경상북도 고령군,경상북도 구미시,경상북도 군위군,경상북도 김천시,경상북도 문경시,경상북도 봉화군,경상북도 상주시,경상북도 성주군,경상북도 안동시,경상북도 영덕군,경상북도 영양군,경상북도 영주시,경상북도 영천시,경상북도 예천군,경상북도 울릉군,경상북도 울진군,경상북도 의성군,경상북도 청도군,경상북도 청송군,경상북도 칠곡군,경상북도 포항시 남구,경상북도 포항시 북구,광주광역시,광주광역시 광산구,광주광역시 남구,광주광역시 동구,광주광역시 북구,광주광역시 서구,대구광역시,대구광역시 남구,대구광역시 달서구,대구광역시 달성군,대구광역시 동구,대구광역시 북구,대구광역시 서구,대구광역시 수성구,대구광역시 중구,대전광역시,대전광역시 대덕구,대전광역시 동구,대전광역시 서구,대전광역시 유성구,대전광역시 중구,부산광역시,부산광역시 강서구,부산광역시 금정구,부산광역시 기장군,부산광역시 남구,부산광역시 동구,부산광역시 동래구,부산광역시 부산진구,부산광역시 북구,부산광역시 사상구,부산광역시 사하구,부산광역시 서구,부산광역시 수영구,부산광역시 연제구,부산광역시 영도구,부산광역시 중구,부산광역시 해운대구,서울특별시,서울특별시 강남구,서울특별시 강동구,서울특별시 강북구,서울특별시 강서구,서울특별시 관악구,서울특별시 광진구,서울특별시 구로구,서울특별시 금천구,서울특별시 노원구,서울특별시 도봉구,서울특별시 동대문구,서울특별시 동작구,서울특별시 마포구,서울특별시 서대문구,서울특별시 서초구,서울특별시 성동구,서울특별시 성북구,서울특별시 송파구,서울특별시 양천구,서울특별시 영등포구,서울특별시 용산구,서울특별시 은평구,서울특별시 종로구,서울특별시 중구,서울특별시 중랑구,세종특별자치시,울산광역시,울산광역시 남구,울산광역시 동구,울산광역시 북구,울산광역시 울주군,울산광역시 중구,인천광역시,인천광역시 강화군,인천광역시 계양구,인천광역시 남동구,인천광역시 동구,인천광역시 미추홀구,인천광역시 부평구,인천광역시 서구,인천광역시 연수구,인천광역시 옹진군,인천광역시 중구,전라남도,전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 보성군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군,전라북도,전라북도 고창군,전라북도 군산시,전라북도 김제시,전라북도 남원시,전라북도 무주군,전라북도 부안군,전라북도 순창군,전라북도 완주군,전라북도 익산시,전라북도 임실군,전라북도 장수군,전라북도 전주시 덕진구,전라북도 전주시 완산구,전라북도 정읍시,전라북도 진안군,제주특별자치도,제주특별자치도 서귀포시,제주특별자치도 제주시,충청남도,충청남도 계룡시,충청남도 공주시,충청남도 금산군,충청남도 논산시,충청남도 당진시,충청남도 보령시,충청남도 부여군,충청남도 서산시,충청남도 서천군,충청남도 아산시,충청남도 예산군,충청남도 천안시 동남구,충청남도 천안시 서북구,충청남도 청양군,충청남도 태안군,충청남도 홍성군,충청북도,충청북도 괴산군,충청북도 단양군,충청북도 보은군,충청북도 영동군,충청북도 옥천군,충청북도 음성군,충청북도 제천시,충청북도 증평군,충청북도 진천군,충청북도 청주시 상당구,충청북도 청주시 서원구,충청북도 청주시 청원구,충청북도 청주시 흥덕구,충청북도 충주시
경기도 동두천시,0,2,1,0,0,1,0,0,2,5,0,0,0,1,0,0,0,2,0,0,0,5,3,1,0,2,3,1,0,2,7,311,2,3,1,1,4,3,2,1,2,3,1,1,1,3,375,1,1,33,0,1,2,3,0,81,6,7,6,6,3,4,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,4,0,0,0,0,1,0,2,1,0,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,2,0,2,1,5,7,6,3,2,1,13,12,8,4,2,2,2,0,4,6,2,5,1,2,0,1,3,0,0,0,0,0,0,0,0,1,3,4,0,1,3,4,1,2,7,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,0,2,0,4,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,3,2
경기도 부천시,0,6,2,7,2,3,1,7,2,25,5,3,5,11,8,4,4,2,5,0,7,49,15,23,7,55,35,4,18,125,36,3,2115,29,9,14,27,34,15,16,231,38,18,13,28,23,55,8,16,6,14,27,21,26,13,32,17,43,64,3,11,95,0,6,0,2,11,0,0,1,0,5,0,1,0,1,0,3,1,1,1,1,0,0,0,0,4,4,0,8,0,1,2,1,2,0,4,0,0,4,0,0,1,2,5,2,0,1,7,4,0,7,0,1,6,7,0,2,7,0,4,2,1,5,6,0,8,4,9,7,10,0,1,6,3,4,3,4,4,1,7,3,2,2,0,0,4,3,0,51,18,15,109,45,29,149,35,28,18,25,36,49,31,25,15,22,26,112,61,32,46,15,7,15,0,0,0,4,2,5,3,0,12,91,110,20,96,317,199,72,4,38,0,2,0,1,1,2,4,1,3,4,1,8,1,6,4,1,2,0,4,1,1,2,2,0,3,5,8,3,0,4,3,1,11,0,1,3,9,0,2,0,9,23,0,0,6,1,3,17,9,5,10,3,12,8,16,24,3,10,10,0,3,6,0,0,0,2,8,1,5,6,4,5,7,14
경기도 성남시 분당구,0,12,1,1,0,4,0,0,0,9,3,1,1,10,0,2,5,0,5,0,4,23,17,14,34,18,218,9,22,22,25,2,26,2027,245,176,45,130,24,24,25,11,9,14,36,6,11,18,23,0,10,232,505,64,20,31,47,16,32,1,76,109,0,1,2,1,1,1,0,1,0,6,0,3,0,1,3,1,0,3,1,0,0,0,0,0,0,3,0,4,0,2,0,0,0,0,2,1,0,2,1,0,0,1,3,0,0,0,0,3,0,4,6,0,10,4,0,3,2,0,5,4,0,3,1,0,2,3,7,16,2,0,4,3,0,2,2,1,3,1,0,3,1,1,2,2,0,6,0,233,47,6,48,47,38,17,4,22,8,32,34,29,26,101,56,27,148,15,42,55,12,26,28,9,0,0,5,1,6,0,0,0,2,6,10,3,12,12,25,28,1,3,0,0,1,0,1,0,0,1,5,0,0,4,0,1,2,0,0,0,0,0,0,3,0,0,0,4,1,3,0,2,1,2,3,0,1,6,1,0,0,0,28,28,0,0,3,0,4,7,1,2,3,1,5,0,7,18,5,1,1,0,1,1,1,1,1,0,2,0,3,5,3,9,11,5
경기도 성남시 수정구,0,3,0,0,0,0,0,1,0,8,1,0,0,3,1,0,4,2,1,0,1,13,8,3,7,6,236,9,1,13,39,0,12,154,572,297,23,14,1,21,8,7,8,6,10,4,10,10,8,2,17,40,36,24,12,30,14,9,6,0,78,41,0,2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,4,0,1,0,0,0,0,2,0,4,0,1,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2,1,0,1,3,0,1,1,1,2,1,0,2,0,0,4,2,6,4,7,0,1,0,0,1,0,3,1,1,3,1,0,0,0,0,0,6,0,98,39,8,14,13,11,8,13,17,1,6,18,20,1,19,10,10,111,7,15,11,8,5,5,9,0,0,1,1,0,1,0,0,1,2,7,0,7,4,14,7,0,4,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,2,2,3,0,0,0,0,0,0,2,0,1,1,0,1,0,0,4,1,0,1,2,3,0,0,1,7,0,1,0,0,5,3,5,2,6,0,10,2,7,12,2,1,2,0,0,0,0,0,0,3,6,1,3,1,1,6,4,6
경기도 성남시 중원구,0,4,1,1,1,3,0,1,1,5,1,0,0,8,1,0,1,0,1,0,1,6,6,5,3,10,254,1,5,11,14,0,11,139,379,412,14,25,13,8,9,7,4,8,7,7,19,9,19,0,7,41,14,31,8,7,17,11,17,2,35,23,0,2,0,0,4,0,0,2,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,2,0,0,3,1,0,0,1,1,0,0,0,0,0,0,1,1,3,3,3,0,0,1,0,2,2,0,0,0,0,2,2,3,4,1,0,0,0,0,2,1,1,4,0,0,0,1,0,0,0,1,0,0,33,21,4,9,14,5,1,7,8,5,2,6,4,5,13,6,11,52,8,10,5,6,1,4,6,0,0,2,0,1,1,0,0,0,2,4,0,8,7,7,4,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,1,1,1,0,0,0,1,2,0,3,3,0,2,0,0,0,1,2,0,0,6,2,0,0,0,5,3,0,0,0,0,0,2,0,0,1,0,2,0,1,5,0,0,0,0,2,0,2,0,0,3,1,0,0,2,1,0,5,3
경기도 수원시 권선구,0,4,4,1,2,4,0,2,1,6,2,0,2,5,0,2,3,0,2,0,1,15,10,0,10,4,10,3,20,24,12,3,15,20,19,7,1137,275,275,195,31,14,31,18,31,9,17,5,11,1,68,69,24,49,15,12,18,13,77,3,12,499,0,1,4,0,2,0,2,2,0,2,0,4,0,0,0,0,2,1,0,0,1,0,1,0,1,1,0,4,0,1,0,0,2,0,2,0,0,0,0,4,4,0,0,0,0,0,1,1,0,6,1,0,1,2,0,1,3,1,4,5,0,3,2,0,0,7,5,8,1,0,3,1,1,1,0,1,2,1,3,3,1,0,0,0,0,0,0,16,11,7,11,31,4,9,9,5,5,13,11,7,16,6,12,7,18,1,16,4,12,2,5,9,0,0,1,0,1,0,0,0,2,4,9,0,15,13,10,10,0,11,0,1,3,0,4,1,0,1,2,0,1,3,2,2,1,3,0,1,0,0,0,0,0,0,1,2,1,3,0,3,0,1,5,0,2,4,7,3,0,0,5,7,0,1,2,0,8,7,3,2,8,1,25,3,7,22,1,5,6,0,4,1,0,3,0,14,1,2,3,4,5,2,10,7
경기도 수원시 영통구,0,4,0,2,0,1,0,2,0,17,1,0,0,15,2,2,2,1,4,0,1,17,6,7,17,16,18,11,10,10,13,4,21,75,18,18,355,784,319,212,22,10,24,16,19,12,4,10,11,3,53,248,128,66,17,6,23,11,69,0,8,441,0,1,2,1,2,1,1,1,0,2,0,4,0,1,1,0,0,0,1,1,2,0,1,0,2,4,1,14,0,3,2,0,1,0,2,0,0,1,4,0,0,0,1,0,0,0,1,4,0,12,2,3,4,7,0,4,5,2,5,5,2,9,2,0,2,2,13,17,2,0,3,0,3,5,4,2,1,2,1,1,0,7,1,0,1,2,0,55,14,5,25,43,19,15,8,9,7,18,33,21,14,16,6,12,46,16,24,12,11,2,7,6,0,0,5,2,4,2,0,0,3,8,17,2,4,12,9,20,0,2,0,0,3,0,1,0,1,0,3,0,0,3,0,8,2,0,0,0,0,0,0,0,0,0,0,4,5,1,0,1,0,1,5,0,0,2,3,1,0,0,12,14,0,0,0,0,0,6,0,1,8,1,17,9,17,19,1,2,2,0,0,0,1,1,2,6,3,4,2,2,5,5,7,9
경기도 수원시 장안구,0,5,1,3,4,4,0,0,0,9,1,0,0,3,0,1,2,1,2,0,7,9,2,6,5,9,12,2,19,9,9,1,16,10,11,10,408,113,592,190,19,15,15,20,22,15,15,2,6,0,24,36,24,22,14,3,12,6,51,3,10,192,0,0,0,1,5,1,0,0,0,0,0,1,0,0,0,3,2,0,1,0,0,0,0,0,2,2,0,9,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3,1,0,1,3,3,0,2,1,0,1,0,0,1,2,3,1,2,1,3,0,0,3,1,5,4,3,0,1,1,1,1,0,0,4,0,1,5,0,3,1,0,0,3,0,9,8,5,10,15,8,11,6,6,8,4,12,13,4,16,4,8,12,10,12,6,3,6,7,1,0,0,0,0,2,2,4,0,1,2,9,0,4,11,11,6,1,10,0,0,2,0,0,0,0,0,1,2,1,1,0,3,0,1,0,0,0,2,0,0,0,0,2,4,1,1,0,2,0,0,5,0,0,0,0,1,0,0,4,3,0,2,2,1,1,7,3,0,6,0,10,1,6,7,0,4,4,0,5,0,0,0,0,3,2,4,1,2,3,2,5,3
경기도 수원시 팔달구,0,1,0,1,1,3,0,2,3,5,0,0,0,2,2,2,1,0,2,0,1,10,13,5,6,5,10,6,11,6,15,2,12,28,8,6,406,194,381,287,11,5,13,5,11,5,5,4,2,2,28,47,24,32,7,2,9,10,42,1,8,192,0,1,2,0,0,0,2,1,0,0,0,4,0,2,0,0,0,1,2,1,0,1,0,0,4,1,0,3,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,3,0,0,3,1,1,3,2,0,1,3,0,0,1,1,3,1,0,4,0,9,3,1,0,3,0,0,0,1,2,1,1,0,2,0,0,0,0,1,4,0,20,7,3,6,21,8,9,4,3,0,9,15,6,0,4,6,9,14,5,12,5,2,1,0,2,0,0,0,0,4,3,0,0,1,3,3,0,4,6,7,5,1,10,0,1,1,0,1,1,0,0,2,1,0,2,0,3,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,5,4,5,1,0,0,0,7,0,0,1,0,1,5,0,2,3,0,2,5,4,9,0,2,1,0,2,0,0,1,0,4,0,0,0,0,0,6,11,2
경기도 시흥시,0,9,0,1,2,7,1,0,3,20,3,2,0,12,5,1,2,0,2,0,4,30,9,8,20,70,35,3,28,30,25,1,191,25,8,8,40,21,31,20,1857,211,97,10,20,50,57,7,11,4,19,11,20,29,11,28,20,24,53,6,21,161,0,7,0,0,7,1,0,2,0,2,0,1,2,2,1,3,2,2,1,0,0,2,0,0,1,5,0,3,0,2,3,0,4,0,3,3,0,1,2,1,0,2,1,0,0,3,2,1,0,4,0,0,8,2,0,2,7,2,2,4,0,10,1,0,3,8,9,4,5,0,2,4,2,0,2,2,5,3,2,0,0,2,2,0,0,1,0,22,13,12,31,51,14,60,36,10,11,18,32,15,16,6,12,13,16,20,30,6,17,6,4,13,0,0,4,2,3,1,1,0,6,14,106,5,56,73,86,132,7,29,0,1,0,2,1,0,0,1,5,1,0,10,0,5,0,1,1,1,1,0,4,2,0,0,3,5,7,2,0,1,0,4,7,1,3,10,11,4,1,0,8,17,0,0,2,0,5,17,1,1,10,1,17,3,19,13,4,9,3,0,0,3,0,1,3,3,4,0,2,3,5,5,13,7
경기도 안산시 단원구,0,3,2,4,2,0,2,0,1,12,4,0,0,3,2,1,3,0,1,0,3,10,3,1,14,12,5,4,26,9,5,3,35,7,3,4,34,15,7,12,239,1046,363,8,19,11,15,1,6,2,11,14,8,13,6,4,7,6,42,7,5,180,0,1,0,0,1,0,0,1,0,1,0,2,0,1,1,0,0,3,0,0,3,0,0,0,1,1,0,2,0,3,6,0,1,0,2,1,1,2,2,0,0,0,0,1,0,1,3,1,0,1,0,2,0,1,0,1,3,0,0,2,2,0,0,0,4,2,4,4,2,0,0,2,0,2,1,1,1,3,1,0,1,2,1,0,1,0,0,23,5,3,14,33,8,10,12,6,3,2,12,12,11,4,4,4,16,15,17,4,5,9,3,3,0,0,1,0,0,3,0,0,1,4,12,1,17,21,23,26,0,6,0,0,3,0,2,0,0,0,1,3,0,4,1,4,0,0,0,1,0,0,2,0,1,0,0,4,2,0,0,2,1,0,11,0,0,2,3,4,1,0,4,6,0,1,3,2,2,19,3,7,5,2,11,5,6,12,0,0,1,0,2,1,0,0,1,3,5,0,3,3,2,0,5,5
경기도 안산시 상록구,0,2,0,1,3,1,0,0,2,11,4,0,3,8,1,3,2,1,3,0,2,12,1,6,11,13,5,4,40,23,9,1,21,15,5,3,79,21,9,33,142,531,964,15,31,16,21,9,8,2,17,14,5,21,8,7,10,17,46,4,8,266,0,0,2,1,4,0,0,2,0,1,0,3,0,0,0,1,0,1,3,1,1,0,1,0,3,2,0,4,0,2,1,2,2,0,0,0,0,2,3,0,0,1,0,0,0,0,2,0,0,0,4,3,0,2,0,1,2,1,3,4,0,3,0,0,1,2,5,4,2,0,0,1,2,1,4,3,1,1,1,2,1,0,0,0,0,1,0,23,10,4,20,33,11,15,13,9,6,11,14,6,8,7,4,10,16,11,15,5,15,5,4,7,0,0,1,0,0,0,2,0,1,8,14,7,12,22,23,25,2,14,0,0,4,0,0,2,0,1,4,2,3,4,1,3,0,0,1,0,0,1,0,0,1,0,1,9,1,1,0,1,0,8,3,0,0,5,3,1,0,0,8,6,0,1,3,0,3,13,4,2,10,0,12,4,15,14,1,4,2,0,1,2,0,1,2,5,4,0,5,1,3,8,6,5
경기도 안성시,0,4,0,2,1,0,0,0,1,8,1,1,0,1,0,0,0,0,1,0,1,6,3,3,1,4,14,0,2,11,9,1,4,12,9,7,20,6,9,7,6,8,4,484,5,6,4,0,8,0,12,13,5,41,1,5,11,5,278,1,3,34,0,3,0,0,2,0,2,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,2,0,7,0,2,2,2,2,0,3,0,1,1,0,0,0,2,0,0,0,2,1,1,0,4,4,0,2,0,0,2,1,0,2,2,2,1,1,0,1,5,10,7,2,0,6,1,1,2,0,1,1,1,0,1,0,2,1,0,0,3,0,9,8,2,12,19,6,2,4,6,3,0,8,10,4,2,4,3,7,6,8,2,12,2,1,2,0,0,2,0,1,4,0,0,0,8,8,0,9,5,8,4,1,2,0,1,0,1,0,0,0,0,3,0,2,2,0,1,1,2,0,0,1,0,0,1,0,0,1,4,0,5,1,0,0,3,4,1,0,2,2,2,0,0,1,5,0,0,1,1,4,6,2,1,5,1,9,1,13,39,0,1,2,0,1,0,0,2,1,15,3,3,14,0,6,11,7,2
경기도 안양시 동안구,0,3,1,0,4,0,0,1,0,2,0,0,0,8,0,2,4,1,3,0,1,8,3,9,148,19,17,3,99,8,10,0,23,36,8,9,31,19,32,15,44,22,27,8,773,181,16,6,2,1,10,19,23,25,221,12,20,9,31,0,10,85,0,1,1,0,1,0,0,1,0,2,0,2,0,0,0,2,0,1,2,0,0,0,0,0,5,2,0,2,1,0,3,0,1,0,1,0,0,1,1,1,0,0,1,0,0,2,2,5,0,2,3,0,3,6,0,2,0,0,0,1,0,4,1,0,2,1,17,7,2,0,0,1,0,0,0,4,1,3,1,0,0,1,1,0,0,3,0,33,10,4,15,39,4,14,17,3,1,15,38,10,13,32,13,8,27,10,17,16,19,3,3,6,0,0,1,2,3,2,3,0,3,4,13,0,15,14,16,7,0,10,0,0,0,0,0,0,0,0,1,2,1,2,0,2,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,5,0,0,8,2,4,0,0,3,8,0,3,1,0,0,5,1,0,1,0,3,5,5,15,2,3,1,0,3,0,1,0,1,0,0,1,0,0,3,2,3,3
경기도 안양시 만안구,0,2,1,0,0,2,2,0,1,6,1,2,1,5,1,1,3,3,0,0,2,11,2,6,42,31,10,0,92,11,10,3,22,21,0,5,39,18,26,19,64,18,31,9,250,544,4,2,5,2,10,8,12,15,43,6,5,10,31,3,7,67,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,3,0,0,0,0,4,0,1,1,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,1,1,0,2,3,1,0,1,0,1,2,3,9,2,0,1,1,4,6,0,1,2,4,0,2,0,0,0,1,0,4,0,10,11,1,13,28,7,16,37,6,7,15,11,9,10,12,3,6,7,8,16,4,4,1,1,8,0,0,1,0,1,0,0,0,0,4,16,0,11,11,10,16,0,5,0,0,0,0,3,0,0,0,3,0,1,0,1,0,1,0,0,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,3,1,1,0,2,3,0,0,0,0,2,6,1,2,4,0,6,1,7,3,0,2,2,0,0,0,0,1,0,2,2,0,4,1,0,1,6,3
경기도 양주시,0,5,4,1,1,3,2,0,0,7,4,3,2,5,1,0,1,1,0,0,13,42,7,4,0,0,1,4,2,19,39,50,15,5,6,2,7,4,4,7,6,3,10,6,7,6,1667,6,2,24,1,5,5,7,3,362,12,32,27,44,13,14,0,4,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,1,0,0,1,0,0,3,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,3,1,0,0,5,0,1,0,3,0,0,0,0,2,3,2,1,0,0,1,1,7,13,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0,9,12,17,12,17,12,5,8,47,29,15,9,9,6,3,5,13,15,7,6,3,9,5,0,19,0,0,6,0,1,2,1,0,1,7,5,0,6,5,20,5,0,2,0,0,1,0,0,0,0,0,1,1,0,2,0,3,1,0,0,1,0,1,0,0,0,0,0,1,3,2,2,0,0,1,3,0,0,4,5,0,0,0,4,6,0,1,2,3,1,2,3,0,2,1,6,1,3,5,1,1,2,0,1,1,1,0,0,1,4,2,2,5,5,1,3,3
경기도 양평군,0,3,0,0,0,1,0,0,2,18,4,1,0,10,1,0,3,0,2,0,4,4,1,2,0,4,24,13,2,4,56,0,3,5,7,1,4,2,2,7,4,2,5,3,5,4,10,290,20,0,1,4,4,11,7,7,3,4,6,7,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,1,0,1,1,1,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,7,0,0,0,2,0,1,2,0,4,0,0,1,0,0,2,1,1,7,1,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,3,0,13,17,3,7,14,15,4,4,12,6,11,6,5,3,21,5,10,26,3,8,5,6,3,4,14,0,0,2,0,0,0,0,0,0,4,3,0,6,12,3,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,0,4,1,0,0,3,0,0,2,0,3,1,3,2,0,0,1,0,0,0,1,0,0,8,2,1,3,2,0,0,1,0
경기도 여주시,0,5,0,0,2,0,0,0,2,24,2,0,0,9,0,0,4,0,0,0,4,2,2,2,0,1,17,1,1,6,7,0,9,10,3,2,1,4,3,3,10,3,2,2,3,3,5,29,848,0,6,9,8,11,0,3,83,3,6,3,8,19,0,6,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,3,1,1,0,0,0,0,1,0,0,2,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,1,0,1,0,0,0,2,0,0,3,0,1,1,0,1,3,2,5,2,0,1,0,2,0,0,0,0,2,0,1,0,1,1,1,0,1,0,9,7,0,12,10,4,1,2,3,2,2,4,0,6,4,6,3,8,3,4,1,2,1,2,8,0,0,4,1,0,1,1,0,0,0,4,2,5,1,2,7,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,1,0,3,1,0,0,1,0,0,0,4,3,0,0,1,0,0,0,0,0,1,0,1,0,2,7,0,1,0,0,0,0,0,0,0,7,2,0,1,2,7,0,1,1
경기도 연천군,0,2,1,0,0,0,0,0,0,1,0,0,4,4,1,0,0,0,0,0,1,3,1,3,0,0,2,2,1,1,4,27,2,0,3,0,1,0,1,1,1,1,1,0,0,0,73,2,0,165,0,0,2,2,0,29,1,15,3,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,4,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,1,2,1,3,1,1,1,0,3,0,1,0,2,4,1,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,4,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,2,0
경기도 오산시,0,1,0,3,0,4,0,3,1,8,0,0,0,4,0,0,1,1,0,0,4,13,10,7,1,2,19,2,8,14,5,2,8,14,7,3,58,29,15,28,21,6,9,22,14,2,18,3,4,0,447,26,13,23,4,9,8,2,194,3,4,410,0,1,1,1,2,0,2,0,0,4,1,1,0,1,0,0,2,1,1,1,0,1,0,0,6,4,0,7,0,1,2,1,1,0,6,0,0,2,0,0,0,0,2,0,0,1,4,0,0,3,1,2,5,1,0,1,2,2,2,0,0,1,0,0,6,4,12,4,2,0,3,1,0,1,0,1,0,3,1,4,0,0,0,0,0,1,0,10,5,1,11,11,13,6,7,1,4,11,5,3,1,7,2,5,9,7,8,6,9,2,3,6,0,0,2,1,0,1,2,0,1,1,10,1,2,9,8,4,3,6,0,0,0,0,0,1,1,0,5,1,0,3,0,3,0,3,0,1,0,2,0,0,0,0,0,2,0,3,0,2,0,1,6,0,2,5,4,3,2,0,1,4,0,0,2,1,7,8,0,0,6,1,17,5,19,22,1,0,1,0,1,0,1,1,1,2,1,2,3,1,3,6,10,3
경기도 용인시 기흥구,0,7,2,4,1,1,1,2,1,12,0,1,1,13,2,5,2,0,4,0,1,25,11,3,13,11,40,0,14,13,28,2,18,142,28,19,61,183,61,47,20,6,16,23,25,10,16,9,18,3,42,1312,323,369,6,19,38,12,82,3,19,375,0,1,0,0,5,0,0,0,0,3,0,5,0,2,2,2,1,2,0,0,0,0,0,0,3,0,0,3,0,4,3,1,1,0,0,1,0,3,0,1,3,2,0,0,1,0,2,2,0,5,5,2,5,0,0,1,1,3,2,3,1,7,1,0,0,15,5,12,4,0,3,3,3,0,0,1,2,3,0,3,2,0,2,0,0,11,0,42,15,5,28,24,20,10,11,18,5,17,11,29,21,28,23,16,38,7,21,13,15,14,7,15,0,0,2,1,4,3,1,0,2,3,9,0,4,12,11,30,0,7,0,1,0,2,0,0,1,0,4,0,0,2,1,3,0,6,1,0,2,0,1,1,0,0,3,0,0,1,0,0,0,2,4,0,2,4,8,0,1,0,5,10,0,3,9,1,3,6,3,1,7,0,12,3,13,22,2,3,2,0,0,0,1,2,0,2,7,0,0,3,4,4,6,10
